eventID,eDep,
0,0,
1,0,
2,1,
3,0,
4,0,
5,1,
6,1,
7,0,
8,1,
9,1,
10,1,
11,1,
12,1,
13,1,
14,0,
15,1,
16,1,
17,0,
18,0,
19,0,
20,1,
21,1,
22,1,
23,1,
24,1,
25,1,
26,1,
27,1,
28,1,
29,1,
30,1,
31,1,
32,0,
33,0,
34,0,
35,1,
36,1,
37,0,
38,0,
39,1,
40,1,
41,1,
42,1,
43,1,
44,0,
45,1,
46,0,
47,0,
48,1,
49,1,
50,0,
51,1,
52,1,
53,1,
54,1,
55,1,
56,1,
57,1,
58,1,
59,0,
60,1,
61,1,
62,1,
63,1,
64,1,
65,0,
66,1,
67,1,
68,1,
69,0,
70,0,
71,0,
72,1,
73,0,
74,1,
75,0,
76,1,
77,1,
78,1,
79,1,
80,1,
81,1,
82,1,
83,1,
84,1,
85,0,
86,0,
87,1,
88,1,
89,0,
90,1,
91,0,
92,1,
93,0,
94,0,
95,1,
96,1,
97,0,
98,1,
99,1,
100,1,
101,1,
102,1,
103,0,
104,1,
105,0,
106,1,
107,0,
108,0,
109,1,
110,1,
111,1,
112,0,
113,0,
114,0,
115,1,
116,1,
117,1,
118,1,
119,1,
120,0,
121,1,
122,1,
123,1,
124,0,
125,1,
126,0,
127,1,
128,0,
129,0,
130,1,
131,0,
132,0,
133,1,
134,1,
135,1,
136,1,
137,1,
138,0,
139,1,
140,1,
141,1,
142,1,
143,1,
144,0,
145,1,
146,0,
147,1,
148,0,
149,1,
150,0,
151,1,
152,1,
153,1,
154,1,
155,0,
156,1,
157,1,
158,1,
159,1,
160,1,
161,1,
162,0,
163,1,
164,1,
165,1,
166,1,
167,1,
168,0,
169,0,
170,1,
171,0,
172,1,
173,1,
174,1,
175,1,
176,1,
177,0,
178,1,
179,1,
180,1,
181,1,
182,1,
183,1,
184,0,
185,1,
186,0,
187,1,
188,0,
189,0,
190,1,
191,0,
192,1,
193,1,
194,1,
195,1,
196,0,
197,0,
198,0,
199,1,
200,0,
201,1,
202,1,
203,1,
204,1,
205,1,
206,0,
207,0,
208,0,
209,1,
210,1,
211,0,
212,1,
213,1,
214,1,
215,1,
216,1,
217,1,
218,1,
219,1,
220,0,
221,0,
222,1,
223,1,
224,1,
225,1,
226,0,
227,1,
228,0,
229,0,
230,0,
231,0,
232,1,
233,1,
234,1,
235,1,
236,1,
237,1,
238,1,
239,0,
240,1,
241,0,
242,0,
243,0,
244,1,
245,1,
246,0,
247,0,
248,0,
249,1,
250,1,
251,1,
252,1,
253,1,
254,0,
255,1,
256,1,
257,1,
258,0,
259,1,
260,1,
261,1,
262,0,
263,0,
264,1,
265,1,
266,1,
267,1,
268,1,
269,1,
270,0,
271,1,
272,1,
273,1,
274,0,
275,0,
276,1,
277,1,
278,0,
279,1,
280,1,
281,1,
282,1,
283,1,
284,1,
285,0,
286,1,
287,1,
288,0,
289,1,
290,0,
291,1,
292,0,
293,1,
294,0,
295,1,
296,0,
297,1,
298,1,
299,0,
300,1,
301,0,
302,1,
303,1,
304,0,
305,1,
306,1,
307,0,
308,1,
309,1,
310,0,
311,1,
312,1,
313,1,
314,1,
315,1,
316,0,
317,1,
318,0,
319,1,
320,1,
321,0,
322,1,
323,0,
324,1,
325,1,
326,1,
327,0,
328,1,
329,1,
330,1,
331,0,
332,0,
333,0,
334,1,
335,1,
336,1,
337,1,
338,1,
339,1,
340,0,
341,0,
342,1,
343,0,
344,1,
345,1,
346,0,
347,1,
348,0,
349,1,
350,1,
351,1,
352,1,
353,1,
354,1,
355,1,
356,1,
357,0,
358,1,
359,0,
360,0,
361,1,
362,1,
363,1,
364,1,
365,1,
366,0,
367,1,
368,1,
369,0,
370,0,
371,0,
372,0,
373,1,
374,1,
375,1,
376,1,
377,0,
378,1,
379,1,
380,1,
381,1,
382,1,
383,1,
384,0,
385,1,
386,1,
387,1,
388,1,
389,1,
390,1,
391,1,
392,1,
393,1,
394,1,
395,0,
396,1,
397,1,
398,1,
399,1,
400,1,
401,0,
402,1,
403,0,
404,1,
405,1,
406,0,
407,1,
408,1,
409,1,
410,0,
411,0,
412,0,
413,1,
414,1,
415,1,
416,1,
417,0,
418,0,
419,1,
420,1,
421,0,
422,0,
423,0,
424,1,
