eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,57,347,1670.63,25,0,0,
1,17,111,387.942,9,1,0,
2,191,1273,151.781,4,1,0,
3,202,1498,114.78,1,1,0,
4,4,21,131.111,1,0,0,
5,6,26,195.213,1,0,0,
6,238,1563,119.707,3,1,0,
7,269,1609,413.998,6,1,0,
8,198,1295,0,0,1,0,
9,256,1557,373.031,5,1,0,
10,195,1500,0,0,1,0,
11,4,26,261.652,1,0,0,
12,277,1773,865.01,38,1,0,
13,255,1666,671.478,27,1,0,
14,254,1515,145.018,2,1,0,
15,157,999,486.116,17,1,0,
16,259,1642,557.376,23,1,0,
17,5,37,175.571,3,0,0,
18,214,1535,288.458,5,1,0,
19,3,32,226.119,1,0,0,
20,244,1626,485.383,8,1,0,
21,48,272,767.129,41,1,0,
22,99,559,2338.28,54,0,0,
23,114,738,97.0731,6,1,0,
24,293,2026,255.491,28,1,0,
25,2,24,151.561,1,0,0,
26,10,51,286.427,4,0,0,
27,63,382,1723.88,29,0,0,
28,141,923,8.87895,1,1,0,
29,291,1742,795.312,37,1,0,
30,15,95,553.694,6,0,0,
31,97,415,1878.59,31,0,0,
32,271,1731,855.011,28,1,0,
33,9,40,142.891,3,1,0,
34,4,29,113.102,3,1,0,
35,271,1688,855.844,31,1,0,
36,289,1641,456.883,20,1,0,
37,236,1459,239.37,1,1,0,
38,250,1690,705.302,21,1,0,
39,201,1358,342.477,6,1,0,
40,79,426,1881.59,36,0,0,
41,115,727,233.816,2,1,0,
42,3,30,201.672,1,0,0,
43,75,404,1973.09,28,0,0,
44,286,1726,840.776,30,1,0,
45,246,1544,36.3089,1,1,0,
46,6,31,96.4595,4,0,0,
47,23,139,891.394,9,0,0,
48,305,1532,444.764,6,1,0,
49,60,368,1812.21,26,0,0,
50,197,1385,170.448,4,1,0,
51,213,1403,161.912,6,1,0,
52,246,1568,152.643,2,1,0,
53,325,1772,726.85,38,1,0,
54,7,50,294.797,3,0,0,
55,2311,10672,887.45,54,1,1,
56,17,96,276.702,9,1,0,
57,8,37,122.324,2,0,0,
58,273,1567,670.025,17,1,0,
59,89,430,2057.48,42,0,0,
60,238,1628,415.756,10,1,0,
61,9,42,239.051,2,0,0,
62,305,1825,879.325,44,1,0,
63,244,1611,792.509,17,1,0,
64,222,1646,614.669,20,1,0,
65,303,1796,956.76,43,1,0,
66,246,1500,174.746,4,1,0,
67,274,1603,644.402,10,1,0,
68,91,517,133.707,1,1,0,
69,5,33,180.517,1,0,0,
70,16,65,176.458,5,1,0,
71,13,95,382.654,6,1,0,
72,128,778,194.321,20,1,0,
73,235,1505,159.697,3,1,0,
74,250,1601,463.267,11,1,0,
75,7,37,142.462,1,1,0,
