eventID,numPE,numPhotons,eDep,numElasticSensitive,numInelastic,nCapture,
0,25,2013,2241.68,99,2,0,
1,237,19340,3272.93,118,4,0,
2,272,23806,207.041,5,2,0,
3,203,17785,3656.57,64,4,0,
4,95,6537,2866.57,77,2,0,
5,190,16226,1609.94,73,4,0,
6,104,10233,3249.04,128,5,0,
7,160,14500,769.197,24,3,0,
8,120,6913,3455.07,93,3,0,
9,14,1256,447.475,41,1,0,
10,268,19756,3418.56,151,3,0,
11,80,7249,1281.21,28,5,0,
12,235,17590,1536.69,78,2,0,
13,100,6926,3609.75,139,2,0,
14,192,16417,4295.38,78,2,0,
15,121,10293,23.0015,4,4,0,
16,89,8952,674.653,35,4,0,
17,28,2627,851.27,38,2,0,
18,98,7306,1905.75,84,3,0,
19,155,16976,1674.02,78,3,0,
20,45,4872,1576.39,33,2,0,
21,41,3037,3373.57,91,3,0,
22,89,7988,737.742,50,2,0,
23,246,19502,2099.61,50,4,0,
24,98,7336,1447.87,33,3,0,
25,216,19844,1216.26,45,3,0,
26,103,7131,3242.11,124,3,0,
27,285,25708,598.211,33,2,0,
28,189,18897,1560.08,71,4,0,
29,242,20088,1353.32,60,5,0,
30,56,4563,581.827,24,2,0,
31,66,5580,1929.61,76,3,0,
32,161,9394,1886.16,49,3,0,
33,74,6342,1729.69,63,2,0,
34,111,7521,1463.77,84,4,0,
35,214,19827,957.749,49,5,0,
36,318,23915,1557.5,24,2,0,
37,133,12799,1529.29,38,2,0,
38,60,5212,1495.92,55,3,0,
39,209,16935,1831.89,40,4,0,
40,88,6213,4086.27,116,4,0,
41,258,19171,2341.6,111,3,0,
42,117,10054,1975.4,5,1,0,
43,286,17291,4195.66,112,4,0,
44,70,6039,512.152,8,4,0,
45,251,14657,2975.33,60,5,0,
46,235,18912,2082.38,102,4,0,
47,137,12296,1045.3,34,3,0,
48,148,15214,2039.85,67,4,0,
49,100,8953,471.098,45,2,0,
50,55,5575,2287.71,69,3,0,
51,371,25958,1821.42,50,6,0,
52,66,5284,2693.53,52,2,0,
53,81,8969,229.342,8,2,0,
54,73,8420,2186.84,49,3,0,
55,205,17934,46.5366,5,2,0,
56,77,7024,2305.46,58,3,0,
57,220,18835,802.038,15,5,0,
58,225,18565,3237.7,74,4,0,
59,270,15888,4728.28,123,4,0,
60,123,9550,875.59,23,1,0,
61,198,15919,4479.5,122,3,0,
62,1,317,190.426,10,1,0,
63,179,14435,1588.59,44,3,0,
64,110,7980,1321.93,70,2,0,
65,302,25984,593.811,14,3,0,
66,243,18404,867.163,23,2,0,
67,40,3492,76.6276,4,2,0,
68,182,17649,733.256,30,1,0,
69,62,5748,367.52,12,1,0,
70,26,2220,1101.28,26,2,0,
71,79,6401,2077.47,51,5,0,
72,311,14765,5984.36,85,2,0,
73,160,10283,3143.72,148,3,0,
74,4,229,3581.84,4,0,0,
75,68,6859,505.503,26,3,0,
76,99,11157,2121.84,40,3,0,
77,229,19261,2933.45,109,3,0,
78,105,5728,3068.74,135,4,0,
79,208,17738,2155.7,62,3,0,
80,250,17970,3040.64,94,4,0,
81,77,6914,3421.85,109,3,0,
82,246,19926,432.348,22,4,0,
83,144,13454,409.99,22,3,0,
84,165,9295,3837.27,117,5,0,
85,305,19783,1969.52,105,4,1,
86,277,17074,3053.98,119,4,0,
87,119,7148,5397.17,161,3,0,
88,226,17318,4001.72,78,4,0,
89,789,13734,3530.11,108,5,1,
90,154,14004,2049.25,31,4,0,
91,237,16474,1566.9,42,4,0,
92,268,22890,371.948,27,4,0,
93,164,17252,46.2752,3,1,0,
94,46,4817,3624.88,73,1,0,
95,218,15583,4059.61,180,4,0,
96,517,19015,4347.46,110,3,0,
97,249,25317,346.366,6,1,0,
98,215,15895,759.248,23,4,0,
99,182,14767,1271.79,29,4,0,
100,72,5868,3055.14,83,3,0,
101,393,16756,3862.26,110,5,0,
102,195,15752,2732.72,32,7,0,
103,205,18556,2000.9,34,5,0,
104,206,18188,132.741,3,3,0,
105,289,19559,3191.46,131,4,0,
106,137,8618,4605.02,158,4,0,
107,403,8118,5110.68,121,4,0,
108,51,4480,965.782,21,3,0,
109,232,22701,988.703,13,5,0,
110,96,8353,2308.05,23,4,0,
111,79,8251,583.785,12,1,0,
112,108,8451,2986.04,110,3,0,
113,116,9862,1465.94,59,3,0,
114,95,7334,1831.6,39,5,0,
115,87,9617,519.798,6,2,0,
116,240,19808,634.467,19,4,0,
117,281,21089,1626.4,108,2,0,
118,233,15318,866.833,20,3,0,
119,206,20496,1228.92,29,6,0,
120,138,9426,2337.17,94,3,0,
121,280,21702,3034.59,78,5,0,
122,266,18725,2713.07,84,3,0,
123,155,12795,1305.6,47,3,0,
124,134,15201,546.983,8,2,0,
125,135,5972,4648.58,165,1,0,
126,214,18032,2583.87,44,4,0,
127,318,25527,3952.45,77,4,0,
128,233,18194,5539.27,163,4,0,
129,215,17592,3315.96,79,5,0,
130,133,9494,1101.15,70,2,0,
131,169,9799,2754.69,126,3,0,
132,31,3544,101.249,4,1,0,
133,49,5834,272.046,8,2,0,
134,208,18102,2658.21,47,3,0,
135,14,1917,48.5221,1,2,0,
136,44,4122,2877.17,74,3,0,
137,57,4887,2490.86,55,2,0,
138,68,6282,865.435,8,1,0,
139,27,2328,555.07,6,2,0,
140,179,15844,2434.06,17,2,0,
141,62,4783,2339.69,82,3,0,
142,270,19638,1983.9,44,3,0,
143,138,13509,882.765,17,3,0,
144,222,15443,2373.23,51,2,0,
145,144,16345,2437.98,46,4,0,
146,126,12094,108.044,4,3,0,
147,181,10132,2210.14,87,4,0,
148,95,8561,1716.54,70,4,0,
149,253,20252,2476.59,98,4,0,
150,43,4526,0,0,1,0,
151,57,5583,237.427,12,2,0,
152,76,7179,498.461,3,2,0,
153,42,3937,288.325,22,2,0,
154,271,21823,1663.69,54,3,1,
155,69,5802,3778.96,113,2,0,
156,201,15740,2005.76,48,2,1,
157,117,8710,3911.89,136,3,0,
158,76,5449,1616.33,73,2,0,
159,162,15513,300.757,34,1,0,
160,61,4509,4358.16,90,3,0,
161,65,6198,2316.14,64,5,0,
162,110,9034,2695.56,72,3,0,
163,299,20062,3329.72,181,3,0,
164,106,9109,2705.01,106,5,0,
165,173,18393,2935.37,9,3,0,
166,185,18654,4586.62,11,4,0,
167,170,13732,2751.3,52,4,0,
168,190,17606,1227.4,25,4,0,
169,70,5993,438.017,24,4,0,
170,119,9146,1553.56,84,4,0,
171,164,13737,3126.15,60,2,0,
172,95,7476,2623.1,96,2,0,
173,287,16785,2519.97,98,5,0,
174,223,19030,736.469,34,7,0,
175,254,20050,260.333,14,4,0,
176,812,16666,2641.45,84,4,0,
177,101,8277,3653.56,125,2,0,
178,114,9581,1114.16,23,4,0,
179,146,8680,4774.45,184,4,0,
180,215,17521,2502.75,61,5,0,
181,219,19708,3612.06,90,2,0,
182,243,16747,3061,43,5,0,
183,234,18451,1543.52,62,4,0,
184,126,9464,1976.4,71,3,0,
185,258,20290,1318.61,35,1,0,
186,158,7748,2902.69,74,5,0,
187,77,7025,1727.92,26,3,0,
188,180,14541,2482.61,21,4,0,
